45	4
0.5650	0.3944	0.2624	0.2488	
0.5450	0.8810	0.0408	0.7131	
0.9739	0.2930	0.6488	0.7335	
0.1183	0.6875	0.3867	0.8884	
0.6346	0.7382	0.7045	0.5389	
0.1474	0.9036	0.0692	0.1916	
0.2144	0.7209	0.9310	0.7725	
0.0345	0.6439	0.2549	0.6184	
0.7741	0.6774	0.6725	0.9385	
0.2577	0.7319	0.2524	0.4919	
0.7857	0.8986	0.9445	0.3543	
0.6097	0.9338	0.3263	0.8142	
0.0296	0.4411	0.9368	0.3212	
0.9097	0.3511	0.2615	0.9762	
0.3740	0.9309	0.8423	0.3783	
0.4140	0.9540	0.6506	0.0927	
0.9246	0.0686	0.6345	0.0210	
0.4564	0.3418	0.2982	0.5292	
0.9677	0.0138	0.6532	0.0969	
0.1975	0.3961	0.9792	0.9148	
0.7854	0.6051	0.7013	0.7236	
0.8383	0.1461	0.3539	0.4580	
0.7717	0.4062	0.7403	0.2709	
0.3865	0.0755	0.2951	0.8314	
0.9483	0.6157	0.4701	0.0574	
0.5404	0.3324	0.7585	0.5553	
0.5470	0.0851	0.5407	0.5948	
0.2968	0.7512	0.8081	0.3070	
0.7491	0.7467	0.1508	0.3660	
0.1182	0.2314	0.2008	0.9937	
0.1653	0.3146	0.7643	0.6172	
0.9915	0.1618	0.2972	0.8167	
0.0673	0.0423	0.4973	0.6009	
0.7584	0.5538	0.6301	0.0542	
0.4326	0.6716	0.4242	0.0595	
0.1415	0.9876	0.1936	0.4343	
0.0501	0.8987	0.0683	0.6871	
0.9658	0.1485	0.1086	0.6733	
0.2284	0.0884	0.4384	0.3592	
0.3871	0.3526	0.3887	0.4913	
0.1480	0.8507	0.2519	0.1730	
0.5812	0.7033	0.6420	0.1119	
0.4328	0.1631	0.6474	0.5743	
0.1030	0.1979	0.6222	0.3715	
0.0051	0.9375	0.0302	0.3574	
