15	25
1.4871	1.4788	2.0871	1.3218	1.0745	1.0946	1.8269	1.9753	1.8159	1.2201	1.6821	1.0389	0.9953	1.9724	1.8632	1.2488	1.4695	2.0133	1.4010	1.0055	1.9016	0.9003	1.7720	1.5110	1.5024	
1.0325	1.0082	1.4931	0.9636	0.7317	0.7924	1.4112	1.5224	1.2047	0.9885	1.1659	0.7742	0.7177	1.4887	1.3794	0.9520	1.1676	1.5203	1.0511	0.8005	1.3557	0.6279	1.3341	1.0505	1.0887	
1.2974	1.3162	2.0175	1.0842	0.8753	0.9161	2.0444	2.0730	1.7830	1.1599	1.4840	1.0768	0.9386	1.9572	1.8225	1.0753	1.4178	1.9256	1.5141	1.0055	1.7076	0.6256	1.7758	1.7492	1.4177	
1.9056	1.7615	2.4459	1.6911	1.3114	1.2440	1.9660	2.2426	2.1611	1.4363	2.2259	1.1853	1.1088	2.1691	2.1956	1.5711	1.5961	2.3914	1.4726	1.2916	2.3078	1.2001	2.0233	1.5767	1.6178	
1.6808	1.6099	2.1221	1.4706	0.9819	0.7435	1.4823	1.6308	2.1484	0.8974	2.1201	1.0071	0.8822	1.5553	1.7434	1.2671	1.0074	1.8368	1.1452	1.0159	1.9319	0.9909	1.6693	1.4282	1.2676	
1.8774	2.0334	2.5945	1.7522	1.4128	1.3900	1.9094	2.0734	2.3754	1.2835	2.1190	1.2049	1.2884	2.3203	2.1530	1.5395	1.7133	2.3197	1.6180	0.9764	2.4118	1.2689	2.1072	1.7384	2.0013	
1.4240	1.4235	1.8338	1.1161	1.1939	1.1591	1.3645	1.5566	1.7450	0.9062	1.5173	0.8122	0.9017	1.6643	1.5871	0.9719	1.1228	1.6558	1.1245	0.6848	1.7493	0.9058	1.3727	1.3653	1.3444	
1.0224	0.8603	1.5320	0.9677	0.5010	0.5318	1.7175	1.7987	1.1862	1.1370	1.2926	0.8986	0.6361	1.4941	1.5005	1.0420	1.1894	1.6680	1.1347	1.1196	1.3009	0.4817	1.4945	1.1401	0.9130	
0.8177	0.8835	1.1870	0.4253	0.7855	0.7717	1.0556	1.0775	1.2690	0.4366	0.7829	0.5344	0.5954	1.1244	1.0138	0.3487	0.6261	0.9547	0.8696	0.2936	1.0299	0.3653	0.8231	1.2950	0.8886	
0.7658	0.7371	1.1960	0.9279	0.4451	0.5765	1.2570	1.3539	0.7425	1.0295	0.9181	0.6859	0.5837	1.3018	1.1637	0.9814	1.1918	1.3799	0.8937	0.8239	1.0881	0.5306	1.2431	0.6282	0.9146	
1.1454	1.2125	1.8946	0.9562	0.6188	0.5857	1.9596	1.8749	1.7950	0.9299	1.4194	1.0498	0.8287	1.7037	1.6402	0.9351	1.1747	1.6948	1.4412	0.9345	1.4969	0.4407	1.6896	1.7767	1.2528	
1.2047	1.1685	1.5185	1.0755	0.7166	0.5536	1.0324	1.1442	1.5250	0.6463	1.5125	0.7136	0.6421	1.1197	1.2404	0.9232	0.7403	1.3147	0.8118	0.7099	1.3944	0.7349	1.1951	0.9873	0.9318	
1.0958	0.7650	1.3477	0.6924	0.7577	0.7125	1.4453	1.6505	1.1954	0.9445	1.2445	0.7108	0.5286	1.2788	1.3980	0.7402	0.8284	1.4605	0.9077	0.9670	1.2298	0.4757	1.0978	1.1779	0.6562	
1.5142	1.1825	1.7273	0.9946	0.9918	0.7583	1.3936	1.6353	1.8062	0.8306	1.8146	0.8151	0.6484	1.3051	1.5899	0.8951	0.6952	1.6070	0.9331	1.0073	1.6052	0.7421	1.2443	1.4027	0.8015	
2.0286	1.9071	2.5678	1.3405	1.4620	1.1903	1.9822	2.1510	2.7878	0.9551	2.3396	1.1745	1.0942	2.0035	2.1735	1.1192	1.0695	2.1324	1.5237	1.0391	2.2986	1.0050	1.8217	2.2882	1.5244	
