25	5
0.8745	0.2988	0.3098	0.9339	0.4599	
0.5998	0.4357	0.6811	0.3898	0.8337	
0.2581	0.1366	0.9341	0.6831	0.8154	
0.3584	0.2997	0.9474	0.2750	0.3240	
0.8875	0.7614	0.5991	0.0280	0.4617	
0.9005	0.0353	0.9489	0.9406	0.6740	
0.4480	0.2695	0.4040	0.5340	0.5952	
0.2689	0.9963	0.0410	0.6712	0.1344	
0.5538	0.4469	0.2938	0.6075	0.0195	
0.1788	0.1528	0.0319	0.7509	0.1251	
0.8597	0.8862	0.8645	0.9813	0.2233	
0.2320	0.0314	0.4325	0.7277	0.4491	
0.1681	0.1160	0.0928	0.8573	0.5345	
0.0267	0.2509	0.1378	0.9918	0.9904	
0.3224	0.7597	0.2420	0.7595	0.7173	
0.5552	0.8983	0.2230	0.1460	0.9801	
0.8245	0.2234	0.8677	0.3263	0.0537	
0.8042	0.6733	0.7642	0.0288	0.6369	
0.0244	0.8188	0.3447	0.6946	0.9604	
0.3715	0.9489	0.3848	0.9588	0.2699	
0.4919	0.8743	0.5949	0.7290	0.9494	
0.4661	0.3937	0.5351	0.7368	0.9022	
0.0417	0.9370	0.3336	0.1746	0.1946	
0.6170	0.4369	0.8547	0.3554	0.7340	
0.5780	0.1625	0.2656	0.5746	0.1749	
