20	20
1.2909	2.1182	0.9132	0.2269	1.2981	1.2952	0.7888	0.4385	1.2146	0.9401	0.7619	1.6193	0.4612	1.3189	0.7060	1.6314	0.8904	0.3883	1.2960	1.7659	
1.1854	1.6125	0.8389	0.2231	1.1199	1.1499	0.6185	0.4042	0.8591	0.7118	0.5309	1.3237	0.2674	0.9749	0.5245	1.3183	0.7903	0.3669	0.8403	1.3668	
1.5190	2.3165	1.1104	0.2749	1.4904	1.4986	0.8628	0.5426	1.2617	1.0085	0.8411	1.8169	0.4801	1.3952	0.7537	1.7736	1.0530	0.4679	1.4003	1.9575	
1.4429	1.9072	1.1288	0.2281	1.4504	1.3549	0.6693	0.5304	0.9057	0.8374	0.6988	1.6007	0.3121	1.0601	0.5259	1.3419	0.9047	0.3943	1.0776	1.7103	
0.8163	1.2207	0.5691	0.1946	0.6995	0.8301	0.5006	0.3110	0.6850	0.4957	0.4349	0.9432	0.2786	0.7485	0.4618	1.0581	0.6602	0.3182	0.7490	0.9770	
1.3274	1.7718	1.0274	0.2639	1.2235	1.2788	0.6690	0.5270	0.8574	0.7251	0.6667	1.4542	0.3458	0.9869	0.5618	1.3537	0.9612	0.4447	1.0730	1.5279	
1.2208	1.8779	0.7652	0.2658	1.1020	1.2468	0.7693	0.3833	1.1412	0.8316	0.5847	1.4527	0.3696	1.2374	0.7097	1.6943	0.8888	0.4261	0.9957	1.4889	
0.5749	0.8658	0.3071	0.1065	0.5537	0.5816	0.3544	0.1255	0.5705	0.4300	0.2063	0.6878	0.1154	0.6207	0.3205	0.8306	0.3403	0.1632	0.3302	0.6846	
1.7412	2.0077	1.0643	0.4861	1.2651	1.7429	0.9540	0.5959	1.1372	0.8119	0.5032	1.7056	0.2767	1.2983	0.8672	2.2260	1.3853	0.7427	0.7832	1.5224	
0.9429	1.1991	0.6819	0.2762	0.6755	0.9528	0.5391	0.4138	0.6078	0.4198	0.4379	0.9635	0.2800	0.6852	0.4992	1.1458	0.8611	0.4424	0.7473	0.9353	
1.3376	1.8731	0.8450	0.2838	1.2004	1.3351	0.7696	0.4120	1.1022	0.8407	0.5457	1.5086	0.3057	1.2220	0.6874	1.7206	0.9240	0.4495	0.8842	1.5081	
0.8124	1.1126	0.4469	0.1652	0.7387	0.8122	0.4701	0.1954	0.7094	0.5406	0.2519	0.9120	0.1282	0.7850	0.4194	1.1120	0.5025	0.2509	0.3861	0.8781	
0.7132	0.8631	0.4790	0.1949	0.5334	0.7118	0.3904	0.2730	0.4585	0.3325	0.2667	0.7173	0.1542	0.5228	0.3534	0.8680	0.5886	0.3059	0.4331	0.6747	
1.2132	1.3269	0.8625	0.2712	1.0170	1.1530	0.5523	0.4421	0.6274	0.5491	0.3959	1.1815	0.1535	0.7594	0.4506	1.2181	0.8536	0.4298	0.5686	1.1245	
1.8427	1.6091	1.4140	0.5023	1.3095	1.7277	0.7416	0.8101	0.5486	0.5211	0.5274	1.5527	0.1754	0.7588	0.5893	1.6067	1.4965	0.7924	0.7200	1.3674	
1.1643	1.1866	0.9537	0.3080	0.8701	1.1030	0.5053	0.5531	0.4234	0.3790	0.4759	1.0619	0.2224	0.5467	0.4137	1.0175	0.9882	0.5018	0.7329	1.0204	
1.6022	1.7261	1.2048	0.3904	1.2748	1.5273	0.7292	0.6580	0.7501	0.6478	0.5865	1.5280	0.2594	0.9197	0.6025	1.5538	1.2371	0.6262	0.8811	1.4609	
1.1542	1.7943	0.7561	0.1632	1.2289	1.1309	0.6534	0.3111	1.0626	0.8719	0.5527	1.4245	0.2861	1.1708	0.5591	1.4156	0.6472	0.2733	0.8857	1.5217	
1.7597	2.3436	1.3435	0.4263	1.4617	1.7371	0.9522	0.7506	1.1506	0.8867	0.8991	1.8882	0.5245	1.3065	0.8432	1.9489	1.4492	0.7037	1.4997	1.9387	
1.9826	1.7978	1.5562	0.4868	1.5300	1.8356	0.7685	0.8529	0.6093	0.6279	0.6106	1.7266	0.1869	0.8422	0.5846	1.6278	1.5112	0.7780	0.8275	1.5863	
