20	5
0.7426	0.4783	0.9806	0.4502	0.5450	
0.6734	0.0062	0.2068	0.5452	0.7817	
0.8740	0.1714	0.9833	0.2623	0.3274	
0.7583	0.3036	0.6104	0.8825	0.0953	
0.6172	0.7445	0.2480	0.1031	0.4417	
0.2748	0.5809	0.5180	0.8236	0.0291	
0.3364	0.7012	0.7128	0.4272	0.6754	
0.8357	0.8047	0.2599	0.9203	0.1116	
0.3859	0.8520	0.1147	0.5280	0.1996	
0.0803	0.1177	0.5497	0.8708	0.5302	
0.8656	0.6573	0.2189	0.3528	0.6274	
0.4354	0.7530	0.3122	0.4002	0.3736	
0.1721	0.7021	0.9731	0.5979	0.6065	
0.0043	0.6051	0.3092	0.9115	0.8464	
0.6525	0.0383	0.9462	0.1330	0.7019	
0.3697	0.1952	0.4106	0.0422	0.3929	
0.3761	0.3307	0.0103	0.4010	0.5719	
0.4413	0.6428	0.3101	0.5957	0.2498	
0.5161	0.2174	0.1552	0.9197	0.7273	
0.3001	0.0769	0.9941	0.2938	0.3433	
