35	15
0.4098	0.4160	0.3485	0.5018	0.4754	0.5171	0.3629	0.2947	0.6100	0.1790	0.4319	0.1109	0.1263	0.4560	0.3567	
0.7542	1.1286	0.7747	0.8815	1.0914	1.3800	0.7164	0.9490	1.4497	0.5667	1.1034	0.6558	0.3014	1.2911	0.6404	
0.3946	0.8549	0.4290	0.6042	0.6989	0.9419	0.3564	0.7905	1.0320	0.4019	0.7893	0.5490	0.1812	0.8684	0.3884	
0.5226	0.2992	0.5857	0.1314	0.5601	0.6703	0.5974	0.1234	0.4606	0.2850	0.3933	0.2333	0.1994	0.7134	0.2645	
0.4248	0.7405	0.4344	0.5801	0.6608	0.8501	0.3879	0.6507	0.9305	0.3505	0.7036	0.4319	0.1749	0.7825	0.3919	
0.8993	1.2659	1.0180	0.7680	1.3039	1.7062	0.9339	1.0458	1.5972	0.7371	1.2692	0.8900	0.3891	1.6692	0.6576	
0.3611	0.6332	0.4936	0.2016	0.6138	0.8813	0.4202	0.5610	0.7350	0.4134	0.6225	0.5782	0.1941	0.8980	0.2239	
0.7107	0.9460	0.7177	0.7712	0.9709	1.2005	0.6820	0.7636	1.2454	0.4856	0.9453	0.5236	0.2729	1.1276	0.5813	
0.7107	0.8932	0.8059	0.5229	0.9830	1.2730	0.7536	0.7075	1.1460	0.5499	0.9189	0.6383	0.3020	1.2613	0.4883	
0.3908	0.9227	0.3062	0.9365	0.6782	0.8387	0.2559	0.8639	1.1613	0.3130	0.8211	0.3923	0.1406	0.6827	0.5113	
0.7561	0.8553	0.6371	1.0057	0.9141	1.0100	0.6534	0.6411	1.2230	0.3527	0.8650	0.2501	0.2360	0.8801	0.6879	
0.7568	1.1063	0.9074	0.5572	1.1361	1.5288	0.8175	0.9270	1.3638	0.6798	1.1090	0.8597	0.3481	1.5218	0.5200	
0.7116	1.0902	0.8481	0.5736	1.0886	1.4672	0.7582	0.9270	1.3387	0.6503	1.0813	0.8313	0.3283	1.4497	0.5075	
0.2132	0.6099	0.3095	0.2543	0.4753	0.7127	0.2294	0.5936	0.6797	0.3352	0.5563	0.5198	0.1344	0.6965	0.1827	
0.3127	1.0211	0.2796	0.8806	0.6832	0.9178	0.1918	1.0060	1.2174	0.3716	0.8853	0.5496	0.1410	0.7697	0.4581	
0.8671	1.2312	0.8934	0.9571	1.2262	1.5422	0.8346	1.0175	1.5939	0.6330	1.2169	0.7168	0.3437	1.4519	0.7152	
0.9739	1.2491	1.0391	0.8896	1.3319	1.6808	0.9816	0.9956	1.6288	0.7016	1.2677	0.7811	0.3915	1.6217	0.7339	
0.7008	0.6930	0.7305	0.5259	0.8593	1.0398	0.7216	0.4875	0.9585	0.4239	0.7474	0.4039	0.2639	1.0191	0.4855	
0.9377	1.3834	1.0256	0.9335	1.3734	1.7797	0.9391	1.1597	1.7510	0.7556	1.3671	0.9076	0.3962	1.7097	0.7353	
0.6668	1.1382	0.7369	0.7621	1.0489	1.3862	0.6525	0.9963	1.4080	0.5932	1.0949	0.7552	0.2932	1.3169	0.5596	
0.5848	1.1995	0.6201	0.8820	0.9993	1.3276	0.5259	1.0963	1.4645	0.5598	1.1141	0.7447	0.2590	1.2198	0.5707	
0.2574	0.6792	0.1053	0.8987	0.4396	0.4830	0.0884	0.6455	0.8884	0.1402	0.5804	0.1417	0.0617	0.3112	0.4423	
0.5489	0.4107	0.5334	0.4041	0.5983	0.6709	0.5546	0.2343	0.6271	0.2547	0.4749	0.1685	0.1852	0.6520	0.3774	
0.8149	1.2494	0.8975	0.8320	1.2171	1.5883	0.8142	1.0604	1.5696	0.6773	1.2262	0.8288	0.3493	1.5239	0.6468	
0.7239	0.9943	0.9320	0.3334	1.0841	1.4967	0.8375	0.8177	1.2048	0.6889	1.0216	0.8896	0.3527	1.5384	0.4226	
0.2810	0.7026	0.3542	0.3860	0.5594	0.7992	0.2767	0.6685	0.8127	0.3605	0.6443	0.5314	0.1520	0.7614	0.2599	
0.7666	0.7823	0.6774	0.8814	0.9015	1.0023	0.6969	0.5567	1.1333	0.3596	0.8156	0.2529	0.2458	0.9027	0.6457	
0.6304	0.6875	0.6860	0.4531	0.8134	1.0177	0.6615	0.5106	0.9175	0.4281	0.7278	0.4520	0.2515	1.0063	0.4292	
0.8630	1.1701	1.1001	0.4116	1.2811	1.7597	0.9925	0.9576	1.4250	0.8064	1.2040	1.0327	0.4156	1.8052	0.5091	
0.5701	1.3139	0.6115	0.9524	1.0417	1.4069	0.4982	1.2293	1.5801	0.5977	1.2009	0.8284	0.2631	1.2833	0.5909	
0.2579	1.0120	0.2512	0.8056	0.6478	0.9050	0.1504	1.0187	1.1773	0.3791	0.8674	0.5944	0.1333	0.7687	0.4074	
0.4174	0.6543	0.3401	0.7199	0.5815	0.6740	0.3276	0.5556	0.8771	0.2416	0.6188	0.2330	0.1363	0.5669	0.4413	
0.5218	1.2459	0.4862	1.0782	0.9431	1.2268	0.3964	1.1711	1.5284	0.4933	1.1206	0.6622	0.2166	1.0628	0.6182	
0.4323	0.3354	0.4552	0.2443	0.4907	0.5809	0.4609	0.1987	0.4898	0.2366	0.3894	0.1989	0.1593	0.5852	0.2695	
0.2562	0.9219	0.2218	0.8030	0.5950	0.8042	0.1404	0.9186	1.0929	0.3248	0.7912	0.4916	0.1177	0.6652	0.4058	
