30	4
0.4700	0.5845	0.6407	0.9276	
0.0588	0.9248	0.0720	0.7630	
0.3300	0.1661	0.3658	0.3794	
0.2645	0.3744	0.2873	0.6860	
0.2459	0.2594	0.7414	0.6989	
0.9477	0.8305	0.0670	0.5904	
0.0324	0.0702	0.7572	0.9621	
0.9062	0.2810	0.2407	0.7813	
0.3685	0.5550	0.2309	0.5384	
0.6625	0.6190	0.0120	0.0941	
0.9536	0.4098	0.1325	0.8860	
0.0941	0.2584	0.2094	0.2575	
0.6853	0.4167	0.2142	0.4635	
0.4124	0.3821	0.9058	0.3308	
0.1118	0.0963	0.2778	0.7568	
0.4918	0.1313	0.0971	0.8028	
0.4616	0.6099	0.7828	0.8031	
0.8771	0.6562	0.6675	0.8766	
0.6602	0.8410	0.6127	0.0875	
0.2780	0.4998	0.3438	0.6679	
0.6572	0.3072	0.6903	0.5024	
0.6454	0.1698	0.2336	0.3356	
0.8972	0.0488	0.3080	0.5886	
0.8823	0.2258	0.3573	0.3519	
0.3352	0.3670	0.2167	0.2067	
0.4270	0.5678	0.6773	0.2622	
0.8038	0.5697	0.7360	0.0986	
0.9231	0.7788	0.0100	0.1501	
0.8667	0.5902	0.3559	0.3210	
0.4997	0.1107	0.2400	0.5944	
