30	4
0.2878	0.9577	0.1355	0.6650	
0.5381	0.9399	0.2728	0.0293	
0.0113	0.8338	0.6356	0.5444	
0.2828	0.1552	0.8062	0.5290	
0.5896	0.8304	0.6679	0.8732	
0.1720	0.4641	0.2866	0.1876	
0.1701	0.2987	0.1424	0.9315	
0.6763	0.5233	0.2459	0.9764	
0.5696	0.8316	0.6919	0.3312	
0.5517	0.5391	0.0717	0.6237	
0.9674	0.2598	0.4987	0.5271	
0.6284	0.3540	0.9860	0.4591	
0.3245	0.1867	0.9049	0.3586	
0.5210	0.3507	0.5752	0.3343	
0.8649	0.1897	0.7665	0.0832	
0.9941	0.8357	0.7468	0.3904	
0.8385	0.3842	0.6953	0.2393	
0.3474	0.0095	0.6773	0.4863	
0.7494	0.3090	0.2824	0.7001	
0.9394	0.8367	0.5819	0.1373	
0.6681	0.2813	0.6189	0.8265	
0.4812	0.7813	0.8142	0.9301	
0.2862	0.5315	0.0160	0.8287	
0.5952	0.1539	0.2144	0.4850	
0.3364	0.5253	0.9879	0.6598	
0.9596	0.2832	0.8173	0.4564	
0.4421	0.7149	0.6321	0.4185	
0.9620	0.7344	0.6821	0.0343	
0.6764	0.4496	0.8082	0.9268	
0.7061	0.1821	0.2797	0.0434	
