25	5
0.8318	0.7863	0.4019	0.2363	0.9077	
0.2580	0.6014	0.7301	0.9943	0.4574	
0.7692	0.9470	0.9551	0.9093	0.7332	
0.4106	0.6312	0.8788	0.7908	0.5582	
0.0557	0.8788	0.6097	0.1351	0.9939	
0.8706	0.1227	0.9678	0.5503	0.3893	
0.9723	0.8135	0.6341	0.0538	0.8817	
0.1170	0.9776	0.7773	0.6766	0.8933	
0.5083	0.2312	0.8985	0.8223	0.3860	
0.7556	0.9127	0.2266	0.9114	0.7276	
0.1100	0.6764	0.1013	0.1472	0.9126	
0.0339	0.7251	0.8283	0.3049	0.9041	
0.4411	0.6858	0.4245	0.7799	0.0815	
0.1298	0.7967	0.7271	0.4872	0.0333	
0.9716	0.5296	0.9367	0.5492	0.5724	
0.9402	0.7546	0.2965	0.8782	0.0093	
0.9331	0.5036	0.3122	0.9883	0.1983	
0.9838	0.9070	0.5497	0.0192	0.0207	
0.6930	0.1236	0.5526	0.3513	0.7923	
0.7025	0.8522	0.6404	0.5346	0.1908	
0.3713	0.1750	0.5966	0.7478	0.9521	
0.0641	0.7642	0.1612	0.9700	0.7702	
0.4435	0.4593	0.4179	0.6951	0.8166	
0.5430	0.6061	0.3691	0.2733	0.4261	
0.5402	0.3640	0.0803	0.9511	0.3002	
