10	25
1.2592	0.9466	1.1022	1.3776	0.9338	1.3379	0.8859	1.2019	0.9768	1.1577	1.0002	0.7092	1.1720	1.6054	0.8782	0.9894	1.0446	0.6943	1.0673	1.2159	0.9572	1.3164	0.8888	1.4679	0.8409	
1.4173	0.8239	1.4050	1.5959	1.2410	1.4858	0.8545	1.2054	1.0086	1.1784	0.9476	0.7686	1.3408	1.8006	0.9122	1.1302	1.3848	0.7313	0.9926	1.4866	0.8462	1.2491	1.0483	1.7674	1.2471	
1.2078	0.6998	0.8982	1.2306	0.8566	1.0170	0.9236	0.9902	0.9550	1.1280	0.9144	0.8182	0.9556	1.3210	0.8063	0.9078	0.9444	0.6146	1.0020	1.0080	0.7563	1.0304	0.6316	1.4773	0.9135	
0.6256	0.3631	0.8809	0.7726	0.7882	0.7305	0.2065	0.5383	0.4748	0.3962	0.2941	0.3560	0.7370	0.8775	0.3759	0.6242	0.8390	0.3648	0.3137	0.8796	0.2500	0.3999	0.5483	0.8193	0.8137	
1.0478	0.9364	1.1273	1.1310	1.0467	0.9969	0.6214	1.0615	1.0796	0.8684	0.7480	0.8737	1.1091	1.2809	0.7448	1.0827	1.0456	0.7133	0.8884	1.2029	0.6518	0.7820	0.5932	1.2173	1.0309	
0.5667	0.6049	0.4645	0.6193	0.3493	0.6724	0.4454	0.6575	0.4935	0.5738	0.5455	0.3139	0.5653	0.7773	0.4427	0.4603	0.3896	0.3568	0.5894	0.5375	0.5784	0.7498	0.4237	0.5862	0.2193	
0.8070	1.1040	1.1508	1.0094	0.9070	1.1719	0.3494	1.1023	0.8637	0.6322	0.6460	0.5118	1.1489	1.3260	0.6404	0.9505	0.9152	0.6629	0.7368	1.2079	0.7511	0.9302	0.7766	0.8164	0.6643	
1.0123	0.4801	0.9966	1.1334	0.9055	1.0111	0.5990	0.7896	0.6849	0.8220	0.6313	0.5507	0.9202	1.2444	0.6254	0.7857	1.0152	0.4913	0.6553	1.0454	0.5271	0.8116	0.7256	1.3035	0.9610	
1.1186	1.1434	1.1490	1.2817	0.9142	1.3738	0.7200	1.2710	0.9824	1.0119	0.9441	0.6327	1.2298	1.5915	0.8377	1.0105	0.9862	0.7273	1.0260	1.2551	0.9962	1.3092	0.9054	1.2114	0.7008	
0.3043	0.2429	0.2483	0.3191	0.2197	0.2937	0.2280	0.2940	0.2631	0.2880	0.2501	0.2044	0.2738	0.3652	0.2174	0.2496	0.2372	0.1764	0.2767	0.2793	0.2306	0.3007	0.1808	0.3494	0.2034	
