20	5
0.3111	0.1719	0.0491	0.3881	0.2267	
0.6461	0.7213	0.8723	0.8406	0.6838	
0.4337	0.0894	0.8600	0.2133	0.3206	
0.1029	0.9178	0.3383	0.9352	0.7489	
0.2362	0.4297	0.9740	0.9698	0.9981	
0.9718	0.0797	0.9548	0.3753	0.2697	
0.6989	0.5721	0.9886	0.9849	0.9319	
0.6595	0.8318	0.1577	0.1221	0.6964	
0.3261	0.3474	0.0029	0.7610	0.0953	
0.0198	0.7799	0.2482	0.5794	0.2459	
0.5705	0.7083	0.3463	0.6212	0.9347	
0.0363	0.5909	0.2333	0.4899	0.4798	
0.2647	0.3770	0.7559	0.2205	0.8825	
0.1907	0.3938	0.2259	0.1441	0.7793	
0.4493	0.4283	0.4484	0.6352	0.0183	
0.7687	0.4230	0.2594	0.8024	0.7708	
0.6279	0.2189	0.3458	0.6696	0.6858	
0.3147	0.4968	0.9030	0.4716	0.8677	
0.2920	0.0399	0.0127	0.9445	0.5805	
0.0782	0.5648	0.1322	0.5915	0.6261	
