45	4
0.8124	0.9592	0.0160	0.2522	
0.1306	0.6571	0.4254	0.9082	
0.1697	0.7693	0.3005	0.5377	
0.7017	0.1145	0.2720	0.8585	
0.3515	0.2640	0.6557	0.5233	
0.6298	0.8113	0.7661	0.8496	
0.8298	0.7587	0.9105	0.2384	
0.2577	0.4232	0.4790	0.1158	
0.8668	0.6896	0.8740	0.6472	
0.9511	0.6876	0.0831	0.1076	
0.4555	0.1828	0.6741	0.2855	
0.3262	0.0122	0.7399	0.0984	
0.1578	0.0283	0.3850	0.2863	
0.8101	0.1015	0.6589	0.9124	
0.8063	0.8431	0.0194	0.5138	
0.6879	0.1035	0.5983	0.2648	
0.2238	0.3207	0.3344	0.3425	
0.3335	0.7299	0.1141	0.4914	
0.0502	0.3659	0.6680	0.7919	
0.1661	0.5102	0.5431	0.2568	
0.3922	0.2588	0.1774	0.6187	
0.8932	0.5771	0.3959	0.9960	
0.6634	0.4676	0.4922	0.0135	
0.3292	0.7311	0.4379	0.4588	
0.8246	0.1049	0.6354	0.5209	
0.2422	0.9797	0.1527	0.8773	
0.9074	0.4154	0.9293	0.1513	
0.2915	0.7948	0.8702	0.1852	
0.6232	0.4309	0.2656	0.9299	
0.8068	0.8106	0.5091	0.7842	
0.0320	0.4847	0.4904	0.1596	
0.8793	0.5390	0.0415	0.9367	
0.9885	0.0109	0.4047	0.0654	
0.6493	0.6053	0.3785	0.3805	
0.3787	0.2297	0.1669	0.6920	
0.7313	0.6901	0.8495	0.0279	
0.9200	0.5170	0.6528	0.8874	
0.4954	0.1963	0.5188	0.9166	
0.1808	0.8390	0.7210	0.4385	
0.4734	0.0975	0.0812	0.2282	
0.0714	0.2709	0.9277	0.6091	
0.9163	0.4455	0.0340	0.9254	
0.5118	0.5739	0.2265	0.6356	
0.2546	0.1073	0.4998	0.0548	
0.4046	0.1105	0.1423	0.9922	
