50	5
0.8669	0.4029	0.3545	0.3026	0.6564	
0.8788	0.1303	0.1937	0.8302	0.6628	
0.8912	0.7086	0.2203	0.4977	0.5259	
0.6370	0.6615	0.0608	0.6175	0.5708	
0.7008	0.2788	0.7833	0.6739	0.7754	
0.3976	0.4935	0.1742	0.1978	0.9375	
0.7800	0.7419	0.2021	0.4135	0.9631	
0.2790	0.4692	0.0672	0.5948	0.0138	
0.1268	0.8873	0.7868	0.3864	0.0373	
0.8599	0.3593	0.2138	0.6103	0.9546	
0.9895	0.7591	0.2276	0.0162	0.3735	
0.6543	0.0740	0.7292	0.5168	0.5843	
0.0500	0.0108	0.7127	0.5405	0.5759	
0.8284	0.5855	0.2290	0.9376	0.4125	
0.9197	0.8570	0.3995	0.9394	0.5298	
0.0857	0.5797	0.5873	0.4176	0.3707	
0.9262	0.9533	0.4951	0.2932	0.8390	
0.8879	0.3382	0.9570	0.0061	0.5780	
0.2427	0.3167	0.8918	0.3508	0.1191	
0.3998	0.7385	0.7238	0.5014	0.7180	
0.1043	0.1488	0.0911	0.0850	0.0875	
0.9563	0.9958	0.3156	0.1765	0.2679	
0.1749	0.2721	0.1807	0.6423	0.0998	
0.5092	0.1506	0.1046	0.9293	0.3973	
0.4229	0.7470	0.2804	0.8360	0.6504	
0.6344	0.1667	0.9920	0.3397	0.9437	
0.5468	0.7986	0.4391	0.0271	0.2498	
0.1291	0.7638	0.2030	0.2299	0.3104	
0.4952	0.0868	0.7412	0.6426	0.6130	
0.5004	0.9828	0.9762	0.5442	0.7022	
0.4275	0.6731	0.5044	0.2809	0.2876	
0.6037	0.2863	0.9581	0.3642	0.1871	
0.0876	0.2694	0.9241	0.5964	0.5285	
0.2154	0.5062	0.5143	0.8324	0.2784	
0.3624	0.5721	0.3523	0.7174	0.4489	
0.2302	0.1918	0.6353	0.1323	0.0394	
0.1402	0.5924	0.2747	0.2236	0.9376	
0.7179	0.4330	0.3395	0.2168	0.1181	
0.2840	0.1271	0.7991	0.2573	0.5240	
0.5674	0.1596	0.2379	0.8900	0.7827	
0.1015	0.2169	0.1902	0.7352	0.3255	
0.9459	0.2940	0.8732	0.5103	0.6189	
0.3649	0.7806	0.0107	0.4643	0.0756	
0.6351	0.3238	0.8127	0.0289	0.0391	
0.9659	0.5711	0.4648	0.4250	0.0744	
0.5343	0.6243	0.3963	0.2618	0.8505	
0.0326	0.3374	0.4155	0.3675	0.8101	
0.3340	0.9971	0.3052	0.1694	0.3177	
0.0839	0.7143	0.4785	0.7329	0.7228	
0.7880	0.6060	0.3045	0.3149	0.8482	
