15	5
0.1555	0.7321	0.0683	0.0673	0.3274	
0.5024	0.9705	0.0549	0.1816	0.7460	
0.5677	0.6089	0.6375	0.5757	0.7464	
0.1883	0.7197	0.4243	0.1859	0.1740	
0.3242	0.3028	0.9055	0.2914	0.1175	
0.7160	0.4590	0.4173	0.4617	0.1740	
0.5529	0.0480	0.1541	0.3470	0.6274	
0.1423	0.3854	0.5400	0.3182	0.8419	
0.3804	0.3617	0.9371	0.4599	0.5101	
0.3966	0.2876	0.6610	0.2359	0.1658	
0.5767	0.8167	0.3947	0.0278	0.7143	
0.0194	0.4505	0.2590	0.6585	0.9070	
0.5776	0.8066	0.8479	0.1588	0.2185	
0.9322	0.7902	0.9451	0.8027	0.8710	
0.1069	0.2830	0.3770	0.4086	0.2118	
