35	3
0.6258	0.3541	0.6872	
0.7123	0.6496	0.2600	
0.2758	0.6076	0.7356	
0.9961	0.7562	0.4786	
0.3004	0.8844	0.8714	
0.5013	0.8955	0.3226	
0.1323	0.0781	0.5610	
0.8976	0.5259	0.2459	
0.2379	0.0451	0.1345	
0.0671	0.7966	0.2376	
0.3656	0.3148	0.3637	
0.9890	0.2355	0.6881	
0.2120	0.2674	0.0390	
0.2875	0.1424	0.6887	
0.5046	0.1939	0.2608	
0.6306	0.8334	0.8566	
0.3932	0.7451	0.5461	
0.6800	0.7439	0.4605	
0.1300	0.2659	0.1527	
0.0702	0.1134	0.2558	
0.0454	0.0490	0.3916	
0.5539	0.2761	0.9646	
0.8908	0.6574	0.5194	
0.5858	0.6267	0.1209	
0.5315	0.5741	0.9149	
0.6440	0.2004	0.4566	
0.4075	0.4094	0.9047	
0.2614	0.2843	0.2919	
0.6092	0.8341	0.7822	
0.6328	0.7574	0.0559	
0.7593	0.8659	0.2130	
0.2339	0.4169	0.7765	
0.2887	0.7425	0.6968	
0.0227	0.0699	0.9079	
0.2914	0.9585	0.6089	
