40	4
0.3768	0.5492	0.1796	0.7958	
0.0088	0.5950	0.2762	0.6914	
0.2167	0.0596	0.1563	0.6202	
0.4432	0.9192	0.7841	0.4047	
0.3394	0.4826	0.6136	0.1461	
0.1401	0.0736	0.6311	0.0465	
0.0884	0.3428	0.7313	0.2457	
0.0037	0.5407	0.1184	0.1730	
0.7977	0.6051	0.9740	0.2601	
0.2937	0.7768	0.1245	0.9567	
0.7114	0.6615	0.9017	0.6089	
0.4435	0.6557	0.0792	0.6086	
0.2961	0.5778	0.8741	0.2506	
0.2621	0.2874	0.6049	0.7850	
0.2752	0.7773	0.8476	0.0113	
0.0737	0.5216	0.7152	0.1235	
0.7922	0.4706	0.9599	0.6436	
0.3004	0.1236	0.1936	0.9015	
0.0503	0.8419	0.0751	0.3853	
0.3361	0.1554	0.0841	0.7673	
0.8624	0.7666	0.9611	0.8881	
0.1519	0.0480	0.9652	0.0760	
0.3095	0.7636	0.9323	0.3526	
0.5309	0.3505	0.6869	0.9640	
0.5393	0.4599	0.1383	0.5607	
0.7945	0.0485	0.6477	0.8496	
0.0608	0.2933	0.4075	0.8518	
0.8427	0.7453	0.7035	0.7239	
0.9310	0.9260	0.2247	0.9459	
0.7593	0.7527	0.9956	0.6967	
0.1184	0.1452	0.1014	0.0672	
0.1260	0.3470	0.8181	0.2901	
0.3000	0.8938	0.6858	0.1972	
0.3767	0.1418	0.3952	0.1574	
0.6562	0.8512	0.8914	0.2961	
0.8467	0.4775	0.3823	0.2575	
0.7785	0.9260	0.4460	0.2163	
0.6988	0.5414	0.8724	0.5260	
0.4787	0.5281	0.8850	0.3209	
0.3922	0.8421	0.2078	0.2847	
