20	5
0.6898	0.2021	0.0537	0.4339	0.9613	
0.9701	0.4924	0.0472	0.0456	0.8229	
0.0960	0.7294	0.0559	0.6555	0.0105	
0.8981	0.9550	0.0715	0.7810	0.1416	
0.0584	0.7624	0.0157	0.8629	0.4828	
0.1233	0.0801	0.9737	0.7854	0.5806	
0.6307	0.9382	0.7348	0.4335	0.2930	
0.3701	0.9745	0.7524	0.3478	0.4389	
0.3196	0.6071	0.0333	0.0554	0.3983	
0.7957	0.9575	0.1176	0.8194	0.1373	
0.3017	0.3307	0.2613	0.1060	0.9528	
0.6075	0.9012	0.8934	0.0061	0.3600	
0.4620	0.0004	0.9721	0.2750	0.8370	
0.2926	0.4833	0.9941	0.9428	0.0413	
0.8324	0.1475	0.3468	0.6743	0.4238	
0.5705	0.3150	0.2923	0.3857	0.0756	
0.0705	0.1714	0.1872	0.8569	0.3138	
0.2663	0.5929	0.7431	0.6748	0.9460	
0.1709	0.6576	0.7180	0.6081	0.8545	
0.5603	0.3490	0.1889	0.4394	0.1735	
