20	4
0.0144	0.3337	0.5786	0.2741	
0.3440	0.5537	0.7758	0.9979	
0.5337	0.5503	0.6614	0.8344	
0.6278	0.1604	0.4697	0.7913	
0.4467	0.1171	0.2198	0.6566	
0.8111	0.3986	0.6026	0.5437	
0.1448	0.8314	0.1843	0.3867	
0.9748	0.1850	0.1975	0.8222	
0.8338	0.5008	0.8620	0.5953	
0.3401	0.1263	0.1256	0.7816	
0.6162	0.8646	0.6456	0.9877	
0.3038	0.7666	0.4373	0.7883	
0.0892	0.5644	0.6126	0.8529	
0.5215	0.3896	0.7375	0.4856	
0.8253	0.4901	0.3033	0.8738	
0.7639	0.8869	0.0430	0.3338	
0.9476	0.9050	0.8355	0.2053	
0.3335	0.4984	0.3693	0.4944	
0.3897	0.5292	0.6613	0.0312	
0.1504	0.9097	0.8957	0.8276	
