50	3
0.7944	0.9423	0.5471	
0.3792	0.2065	0.8227	
0.8924	0.4312	0.6919	
0.6284	0.0505	0.7081	
0.2472	0.6758	0.1835	
0.8186	0.1107	0.3215	
0.5475	0.4340	0.1618	
0.2026	0.8347	0.7419	
0.8648	0.0968	0.5667	
0.2223	0.7844	0.7446	
0.6012	0.4022	0.2878	
0.2464	0.6456	0.0940	
0.9030	0.6107	0.5820	
0.6371	0.0145	0.0852	
0.1444	0.5854	0.7750	
0.2339	0.4214	0.7115	
0.7852	0.0353	0.0210	
0.8710	0.6593	0.2097	
0.5539	0.7787	0.6774	
0.8978	0.1765	0.4531	
0.9483	0.9201	0.4932	
0.2993	0.3265	0.3527	
0.4995	0.2822	0.6119	
0.3937	0.7020	0.4569	
0.9491	0.9388	0.2949	
0.9396	0.8302	0.8377	
0.7335	0.4550	0.3477	
0.3503	0.4056	0.9702	
0.3386	0.9888	0.4025	
0.7890	0.2789	0.5244	
0.7944	0.2999	0.5104	
0.3516	0.4339	0.5726	
0.3342	0.4398	0.8934	
0.4055	0.4793	0.3749	
0.5595	0.1896	0.9680	
0.7014	0.4974	0.3533	
0.8269	0.8772	0.1839	
0.4672	0.1892	0.5651	
0.1810	0.0064	0.6934	
0.9737	0.2163	0.5196	
0.2527	0.5428	0.7078	
0.4661	0.5291	0.9056	
0.0353	0.7540	0.8769	
0.1336	0.6446	0.2676	
0.0809	0.6825	0.9205	
0.7848	0.7119	0.1894	
0.1801	0.4799	0.2383	
0.3260	0.2840	0.5384	
0.2955	0.1182	0.1337	
0.1033	0.5357	0.2273	
