50	25
1.275490	0.771481	1.509957	1.253649	0.628219	0.624551	1.020671	1.136638	0.599791	1.270267	0.600100	1.169871	1.354093	1.706554	1.027619	1.367740	1.528500	1.078452	1.771052	0.451929	1.115543	0.460182	1.151941	1.196806	1.056597	
1.062017	0.726244	0.720533	1.105758	0.955844	0.755193	0.910842	0.826196	0.404992	1.131773	0.855571	0.863382	0.565826	1.145651	0.907656	1.303346	0.729398	0.895306	1.647663	0.806639	0.797180	0.762313	0.810842	0.940468	0.499874	
1.271427	0.938863	1.195913	1.254847	1.049502	0.847544	0.906667	1.275297	0.608805	1.331260	0.802671	1.208191	0.898390	1.653150	0.923624	1.548506	1.300703	1.022824	1.850296	0.805860	1.207562	0.670425	1.096481	1.224860	0.939823	
1.387609	0.890245	1.235850	1.572628	0.737180	0.770248	1.154291	0.724107	0.787842	1.422876	1.032923	1.121562	1.280058	1.592193	1.092600	1.930901	0.753780	1.225064	1.815355	0.698245	1.132124	0.855258	1.606762	0.919252	1.126776	
1.958169	1.374041	1.766782	1.935683	1.483686	1.269891	1.413504	1.731734	0.981102	1.993567	1.237041	1.762122	1.446787	2.437041	1.493866	2.377819	1.753050	1.571196	2.765478	1.205023	1.784642	1.070008	1.741286	1.707393	1.433228	
2.105604	1.424786	1.835148	2.070522	1.660018	1.372442	1.644984	1.879772	0.908017	2.165715	1.362198	1.846863	1.470167	2.540384	1.712898	2.424153	1.956751	1.717302	3.119508	1.331859	1.779389	1.189113	1.664975	1.942120	1.317309	
1.810218	0.989983	1.215783	1.475727	1.277235	1.210866	1.280357	1.257966	0.823961	1.567633	0.935176	1.288971	1.157415	1.839202	1.792982	1.637072	1.220166	1.284316	2.517671	1.219855	1.340037	1.063758	1.065809	1.256989	0.844578	
1.595486	1.131091	1.481467	1.474742	1.033773	1.021410	0.876944	1.312824	1.066053	1.482468	0.831183	1.439332	1.321802	2.044797	1.133116	1.983215	1.241386	1.161308	1.945617	0.917288	1.652377	0.777473	1.637804	1.101770	1.481613	
1.574129	1.086578	1.247398	1.651662	1.193746	1.036848	1.227305	1.148315	0.785334	1.626839	1.161965	1.323955	1.095130	1.811954	1.244320	2.041490	1.052942	1.308512	2.226433	1.033977	1.326035	1.014106	1.484846	1.242552	1.062085	
1.467444	0.920268	1.217499	1.322457	0.885444	0.920455	0.908118	1.005787	0.900756	1.309831	0.770063	1.180304	1.185932	1.698649	1.212993	1.671837	0.958919	1.069645	1.825376	0.851961	1.331206	0.780064	1.347968	0.919709	1.145161	
1.320572	0.747243	1.216589	1.141567	0.627939	0.743537	0.831727	0.875714	0.806055	1.125291	0.561396	1.040104	1.239102	1.547214	1.150018	1.365315	0.987678	0.957074	1.601283	0.627033	1.165486	0.594024	1.176580	0.813083	1.061202	
1.590661	0.948003	1.212501	1.398627	0.865733	0.995219	0.929475	0.889643	1.058767	1.340234	0.811691	1.190207	1.301455	1.740877	1.364774	1.805020	0.763649	1.117632	1.860857	0.928806	1.417805	0.883509	1.508230	0.788358	1.252624	
1.795049	1.114172	1.324684	1.507649	1.187004	1.204910	1.027548	1.242938	1.101428	1.537266	0.902395	1.392719	1.280960	1.995059	1.541453	1.930817	1.072754	1.228758	2.230703	1.166523	1.619011	0.999057	1.483036	1.066421	1.280805	
1.124916	0.719689	0.856692	1.170939	0.871725	0.730235	0.985721	0.816154	0.443755	1.173517	0.842273	0.900621	0.746047	1.228959	0.984893	1.338805	0.815142	0.960606	1.699537	0.743014	0.825661	0.743099	0.898958	0.964152	0.585302	
2.267194	1.313495	1.492125	1.965414	1.583025	1.528329	1.568250	1.443204	1.155362	2.002731	1.301112	1.633732	1.470570	2.315093	2.133899	2.327640	1.265013	1.638463	3.051433	1.548602	1.756335	1.410522	1.625081	1.444710	1.226725	
1.606812	1.024438	1.520591	1.281248	1.112152	1.027534	0.942310	1.573957	0.849856	1.433263	0.629040	1.420583	1.252164	2.035474	1.330522	1.522491	1.704864	1.115216	2.154756	0.918816	1.531198	0.664083	1.127041	1.350844	1.177625	
2.208441	1.192541	1.435475	1.942678	1.370394	1.419917	1.594773	1.175540	1.140097	1.912524	1.268503	1.499479	1.553298	2.162392	2.157680	2.252334	1.050032	1.620867	2.912492	1.423054	1.610633	1.389129	1.641837	1.268958	1.180898	
1.501344	1.068115	1.541182	1.353031	0.895346	0.919269	0.765457	1.325112	1.046155	1.373613	0.672858	1.409433	1.365974	2.026815	1.023661	1.829383	1.345973	1.075097	1.776676	0.771192	1.634817	0.620406	1.579048	1.066016	1.522557	
0.595945	0.438446	0.358559	0.465029	0.583537	0.490956	0.281972	0.562511	0.346719	0.531662	0.330205	0.504214	0.243388	0.680050	0.472841	0.648074	0.400527	0.373283	0.799451	0.520850	0.592713	0.372571	0.402837	0.430786	0.370376	
1.641781	0.820092	1.407511	1.234761	0.794467	0.946203	1.010088	1.115601	0.915849	1.288766	0.540859	1.199102	1.449031	1.815210	1.600223	1.359737	1.297189	1.103865	2.034741	0.818393	1.344716	0.703809	1.115157	1.004998	1.091391	
1.527219	1.106612	1.003694	1.198768	1.313292	1.196333	0.648322	1.316776	1.020542	1.310496	0.779082	1.286734	0.802700	1.777194	1.171929	1.726702	0.922808	0.941801	1.884029	1.223799	1.585961	0.895291	1.226276	0.947413	1.145796	
1.202842	0.763319	1.279599	1.437468	0.680199	0.601239	1.215743	0.857116	0.468027	1.359415	0.920620	1.057388	1.179767	1.485119	0.964460	1.586915	1.132886	1.174580	1.813135	0.507725	0.891891	0.663342	1.249575	1.151118	0.861691	
1.667088	1.100187	1.313429	1.702282	1.092555	1.058864	1.205060	1.039916	0.959116	1.625918	1.140104	1.342820	1.279167	1.881822	1.336494	2.151354	0.919515	1.335892	2.183470	1.026656	1.432426	1.041049	1.680097	1.098265	1.242441	
1.219565	0.583770	0.863000	1.155468	0.593600	0.687485	1.027019	0.489783	0.583693	1.077507	0.734143	0.778380	1.019735	1.152850	1.251826	1.250287	0.549691	0.972542	1.623140	0.658741	0.772627	0.760572	0.970777	0.683129	0.633521	
2.219569	1.210532	1.441935	1.717942	1.472217	1.499712	1.372558	1.436051	1.190520	1.805913	1.035714	1.549010	1.458251	2.243761	2.170745	2.016280	1.281205	1.475557	2.875633	1.496345	1.754193	1.275792	1.414347	1.302191	1.195677	
1.694118	1.124068	1.270938	1.418935	1.334198	1.200894	0.996957	1.442469	0.929835	1.530095	0.889568	1.403982	1.058178	1.959916	1.413075	1.795881	1.286461	1.172863	2.268573	1.191718	1.556965	0.943060	1.251746	1.248260	1.115755	
1.651068	1.046800	1.326010	1.812779	0.980293	0.978512	1.360868	0.863368	0.896675	1.667681	1.240557	1.287195	1.369460	1.810359	1.360102	2.216257	0.818257	1.420072	2.204729	0.938679	1.300142	1.078797	1.762418	1.081535	1.195730	
1.473642	1.115526	1.566373	1.762023	1.123031	0.865077	1.353732	1.371155	0.607942	1.743647	1.187693	1.453570	1.236480	1.971607	1.000458	2.094957	1.553757	1.405442	2.272982	0.787471	1.296256	0.831063	1.558466	1.573614	1.148801	
1.177227	0.820301	0.886255	1.121507	0.999610	0.833729	0.835253	1.003351	0.564875	1.175683	0.784496	1.002117	0.701251	1.362833	0.952016	1.387957	0.900731	0.909471	1.693879	0.849356	1.025140	0.731825	0.931417	0.980738	0.721896	
2.281386	1.277527	1.969445	2.040865	1.235432	1.323416	1.622414	1.505145	1.216305	2.028865	1.132780	1.751985	1.971669	2.564015	2.069453	2.343123	1.684300	1.723945	2.970489	1.186043	1.847584	1.153272	1.870867	1.538125	1.564241	
1.372042	0.758758	1.461946	1.374491	0.669659	0.675779	1.212682	1.030179	0.572951	1.360293	0.734833	1.142482	1.385181	1.668964	1.224495	1.433875	1.416778	1.187435	1.959283	0.533440	1.035390	0.605862	1.156875	1.213891	0.944033	
1.958749	1.042725	1.207076	1.334248	1.190516	1.350174	0.932950	1.183394	1.261130	1.412980	0.705563	1.319667	1.316512	1.962752	1.914042	1.685095	0.930502	1.143417	2.278278	1.327012	1.685410	1.057388	1.281162	0.863843	1.216248	
1.997313	1.367737	1.641683	1.846877	1.435816	1.336322	1.237078	1.583191	1.175732	1.880857	1.155332	1.705212	1.444604	2.388945	1.553749	2.384580	1.439549	1.477126	2.603088	1.282519	1.882471	1.110812	1.815024	1.430945	1.535677	
1.391544	0.896521	1.175422	1.074243	1.021181	0.947955	0.750635	1.298725	0.779548	1.204392	0.566981	1.187998	0.972179	1.691981	1.164443	1.333525	1.282021	0.920580	1.824487	0.891361	1.333934	0.642900	0.961198	1.065143	0.984435	
1.446699	0.788393	0.997633	0.975296	1.009067	1.002204	0.782962	1.146283	0.767396	1.119168	0.506639	1.054074	0.919500	1.535530	1.421945	1.123550	1.092005	0.881688	1.878304	0.982121	1.216622	0.722865	0.741939	0.932258	0.774438	
1.024539	0.697396	0.880037	0.860619	0.644809	0.677130	0.477667	0.799502	0.731704	0.875845	0.458582	0.879869	0.817901	1.266342	0.766222	1.190124	0.703630	0.680829	1.180386	0.616796	1.072055	0.493301	0.994378	0.603244	0.939082	
1.788416	1.097355	1.410650	1.711377	1.292083	1.144607	1.423912	1.337493	0.777605	1.749592	1.133959	1.420444	1.257371	1.982375	1.596426	1.950767	1.378104	1.431686	2.589007	1.126852	1.377443	1.065150	1.347739	1.452435	0.998074	
2.140551	1.432729	1.881482	1.704281	1.407532	1.423717	0.999738	1.848181	1.437185	1.814196	0.856894	1.859662	1.666938	2.677186	1.651513	2.290468	1.736372	1.393484	2.556185	1.291865	2.221852	0.959882	1.854391	1.403695	1.855988	
1.321334	0.936860	0.868811	1.025441	1.163410	1.033112	0.611533	1.180903	0.814295	1.145115	0.670067	1.106493	0.670155	1.524289	1.054222	1.421628	0.884825	0.826013	1.698973	1.062186	1.322321	0.770698	0.960948	0.890949	0.904290	
1.565424	1.224426	1.397228	1.628416	1.319478	1.079386	1.070669	1.462415	0.852263	1.666149	1.107406	1.494849	1.068135	2.024129	1.049318	2.133702	1.342347	1.270156	2.198546	1.051983	1.551772	0.915002	1.564346	1.388895	1.268517	
2.426019	1.476581	2.206841	2.412864	1.429872	1.397049	1.908860	1.697768	1.208947	2.365730	1.457965	1.983169	2.098779	2.834338	2.061918	2.796940	1.915351	1.991561	3.318804	1.260201	1.971771	1.298198	2.192216	1.865044	1.713686	
1.965442	1.326258	1.757735	1.557486	1.314037	1.309475	0.915385	1.758703	1.305063	1.675494	0.773027	1.731253	1.527344	2.488080	1.504871	2.087481	1.676078	1.279427	2.368153	1.183960	2.055497	0.861038	1.679392	1.337663	1.706578	
1.791428	0.911911	1.391331	1.611768	0.948924	1.033560	1.400412	0.991760	0.864311	1.577040	0.955676	1.249406	1.487737	1.838480	1.768869	1.755050	1.126108	1.378634	2.397308	0.964824	1.265376	1.002554	1.345625	1.144149	1.009308	
0.762611	0.445663	0.770588	0.834969	0.415546	0.388841	0.730371	0.531744	0.299084	0.804926	0.511305	0.633179	0.728641	0.903758	0.664198	0.894732	0.705106	0.699897	1.126925	0.331612	0.548785	0.402682	0.696657	0.686012	0.499294	
1.561861	0.934394	0.928709	0.991272	1.247567	1.196996	0.674678	1.292515	0.926339	1.175392	0.560928	1.156804	0.803048	1.651856	1.465971	1.283911	1.018811	0.867281	1.960371	1.223558	1.434243	0.843452	0.814304	0.920439	0.876080	
1.621884	1.080360	1.219355	1.658816	1.104977	1.056161	1.168208	0.995062	0.932918	1.584576	1.141965	1.294344	1.186829	1.802482	1.302678	2.113030	0.826974	1.294568	2.131737	1.044719	1.386842	1.051486	1.626131	1.051217	1.178435	
1.360743	0.850278	1.531336	1.540582	0.775101	0.672374	1.334239	1.121348	0.500026	1.509633	0.920082	1.231903	1.355745	1.743317	1.104099	1.649450	1.517721	1.293105	2.073461	0.541837	1.040516	0.655572	1.286135	1.393132	0.968557	
1.289111	1.001327	1.334071	1.573814	0.961335	0.766581	1.140525	1.112911	0.610340	1.519695	1.079326	1.265363	1.088296	1.714604	0.832561	1.945736	1.193530	1.224645	1.912280	0.703988	1.175058	0.763431	1.494707	1.274167	1.088262	
1.375689	0.804598	0.843093	1.109973	0.836122	0.943506	0.712675	0.712134	0.942157	1.083810	0.683850	0.954817	0.951271	1.391247	1.241273	1.480682	0.451764	0.884066	1.575789	0.938934	1.210485	0.837412	1.178728	0.559964	0.971583	
2.426974	1.573213	2.162244	2.432842	1.510010	1.460793	1.782732	1.721545	1.328697	2.374270	1.506415	2.034817	2.028698	2.882677	1.944874	2.972162	1.781518	1.959246	3.232611	1.342017	2.110215	1.338990	2.351267	1.791044	1.857639	
