50	20
1.316095	0.907274	1.304434	0.951655	0.646407	1.005898	1.600675	0.792867	0.587841	0.983246	1.667053	1.250811	1.410607	0.955149	1.434753	0.706886	1.376962	0.596303	0.850130	0.993307	
1.493826	1.010740	1.392261	1.032911	0.646743	1.146797	1.710885	0.872936	0.579661	0.997658	1.721358	1.141009	1.539497	0.916357	1.441353	0.738589	1.343514	0.608591	1.006349	1.001380	
1.400103	0.701587	0.857115	0.634249	0.544099	1.279976	1.512638	0.918812	0.685327	0.899343	1.490187	0.613793	1.685690	0.889641	1.209636	0.526751	0.750398	0.634188	1.197578	0.550008	
1.183603	0.776522	1.065286	0.929308	0.566592	0.886394	1.309202	0.590080	0.390321	0.868917	1.334463	0.852628	1.222208	0.643067	1.065276	0.736079	1.132754	0.429010	0.629838	0.694686	
1.047209	0.535813	0.630214	0.664831	0.429153	0.883593	1.012720	0.508814	0.323071	0.697747	0.978066	0.291318	1.161749	0.423986	0.697519	0.585976	0.608739	0.338341	0.644334	0.277886	
1.439096	0.963121	1.381884	0.828469	0.649434	1.180381	1.816295	1.028381	0.792988	1.004052	1.878984	1.396147	1.622479	1.207107	1.684120	0.560626	1.352830	0.755992	1.192985	1.144728	
1.383497	0.946133	1.247478	1.105223	0.565842	0.992198	1.421596	0.635065	0.313490	0.871995	1.376709	0.761611	1.290245	0.536286	1.048105	0.814743	1.171771	0.401914	0.732240	0.754637	
1.432582	0.670073	0.866985	0.821899	0.736592	1.300899	1.599981	0.840164	0.731510	1.179153	1.678914	0.837041	1.841773	1.004774	1.340430	0.816070	1.069542	0.666395	0.965127	0.519842	
1.618528	0.907509	1.236536	1.158032	0.855270	1.330793	1.820533	0.850351	0.686534	1.332412	1.912351	1.138698	1.899372	1.037843	1.525569	1.043355	1.484157	0.675003	0.898732	0.778300	
0.656693	0.410551	0.563401	0.464169	0.313676	0.519171	0.745689	0.364337	0.263940	0.485959	0.765414	0.484716	0.718240	0.409702	0.626402	0.372138	0.598841	0.269347	0.403778	0.384058	
1.239859	0.831721	1.095213	1.113214	0.563965	0.859996	1.230896	0.463851	0.207327	0.862000	1.209077	0.647259	1.150931	0.396955	0.867709	0.887533	1.136583	0.304926	0.479259	0.590558	
1.155973	0.685625	0.935688	0.671172	0.524702	0.978218	1.355031	0.745944	0.574367	0.826613	1.389294	0.861925	1.340332	0.837754	1.178585	0.526908	0.947296	0.547821	0.879116	0.688890	
1.908878	1.117976	1.508785	1.227421	0.897677	1.580865	2.163321	1.114107	0.841747	1.409026	2.218623	1.313543	2.180104	1.244548	1.818976	1.013086	1.597530	0.825137	1.278930	1.023945	
1.389791	0.768962	1.045234	1.132880	0.789228	1.104726	1.510619	0.611703	0.497729	1.220341	1.604226	0.930420	1.610850	0.785178	1.221190	1.063857	1.364424	0.512005	0.577623	0.578910	
1.597009	0.821680	0.970459	0.922182	0.622207	1.374402	1.582369	0.855263	0.558024	1.019725	1.522577	0.482393	1.790557	0.723515	1.128295	0.785661	0.873972	0.563776	1.109662	0.482875	
0.787218	0.542733	0.749448	0.443202	0.298770	0.630680	0.940169	0.547327	0.371181	0.466768	0.933778	0.636766	0.822559	0.559043	0.824333	0.263840	0.642063	0.369500	0.673940	0.596787	
1.299316	0.909629	1.240290	0.991799	0.552244	0.947337	1.429168	0.678627	0.396358	0.845599	1.417307	0.913994	1.255685	0.662808	1.147794	0.709150	1.186359	0.455407	0.770438	0.840483	
1.825816	0.960320	1.234041	1.106063	0.845123	1.574800	1.980164	1.034459	0.792298	1.349909	2.014121	0.985524	2.158583	1.107310	1.592682	0.981752	1.325012	0.762498	1.226974	0.745465	
1.060587	0.472767	0.629852	0.617469	0.596295	0.979879	1.222170	0.627994	0.591931	0.949012	1.315547	0.707622	1.425962	0.822026	1.062176	0.649904	0.865380	0.527225	0.687980	0.388042	
1.111272	0.757711	1.033375	0.565678	0.389533	0.909382	1.322715	0.806812	0.542016	0.616247	1.297865	0.852759	1.165606	0.794790	1.155195	0.306921	0.827256	0.532892	1.024105	0.835425	
